,name,brand,old_price,new_price,discount
4091,Поло,Emporio Armani,103400,82790,19.932301740812377
4092,Поло,Hackett London,105100,54712,47.94291151284491
4093,Футболка Lamoda Exclusive,La Martina,42810,29960,30.0163513197851
4094,Джинсы,Ksubi,174100,76418,56.10683515221137
4095,Футболка,Karl Lagerfeld,71800,50290,29.958217270194993
4096,Футболка,Karl Lagerfeld,68700,35760,47.94759825327512
4097,Кроссовки,Bogner,264600,211690,19.996220710506435
4098,Футболка,Bikkembergs,91700,45890,49.956379498364235
4099,Футболка,John Richmond,50900,17890,64.85265225933202
4100,Джинсы DELAWARE BO,Boss,88800,71090,19.943693693693703
4101,Кроссовки,Plein Sport,270400,81143,69.99149408284023
4102,Футболка,Diesel,173300,45518,73.73456433929601
4103,Джинсы FEDERAL,Paige,169700,63668,62.48202710665881
4104,Носки 2 пары HARDWARE U,EA7,19200,13440,30.0
4105,Футболка,Dsquared2,167300,113832,31.959354453078305
4106,Футболка,Ice Play,57800,15218,73.67128027681662
4107,Джинсы,Hugo,68600,54890,19.985422740524783
4108,Поло Paddy,Boss,64400,51590,19.891304347826093
4109,Джинсы,7 For All Mankind,143000,59018,58.728671328671325
4110,Футболка,La Martina,36830,25780,30.002715177844152
4111,Футболка,Karl Lagerfeld,63500,33032,47.98110236220472
4112,Лонгслив PREMIUM SHIELD M,EA7,61200,34293,43.96568627450981
4113,Пиджак,Diesel,423100,296100,30.01654455211535
4114,Джинсы,Dondup,167100,62168,62.79593058049072
4115,Футболка спортивная VIGOR 7,EA7,46200,25893,43.95454545454546
4116,Футболка,Aurah,83600,28268,66.1866028708134
4117,Поло TENNIS PRO M,EA7,53500,29953,44.013084112149535
4118,Футболка,Aspesi,78900,32543,58.754119138149555
4119,Джинсы 640,Hugo,85700,68590,19.96499416569428
4120,Кроссовки,Armani Exchange,65000,52100,19.84615384615384
4121,Футболка,Les Benjamins,70700,26543,62.45685997171146
4122,Поло,Karl Lagerfeld,77600,46552,40.01030927835052
4123,Брюки спортивные,Calvin Klein,77300,54190,29.896507115135833
4124,Джинсы,Emporio Armani,147300,60818,58.71147318397828
4125,Кроссовки,Harmont & Blaine,198700,158990,19.984901862103683
4126,Джинсы Kegums Slim Graphite,BLCV,95400,47700,50.0
4127,Водолазка,Les Hommes,304600,102818,66.24491135915954
4128,Футболка,Karl Lagerfeld,66600,53290,19.98498498498499
4129,Футболка,Bikkembergs,104500,27443,73.73875598086124
4130,Футболка Tiburt 511,Boss,70600,29168,58.685552407932015
4131,Футболка,Armani Exchange,38500,21592,43.91688311688312
4132,Футболка,Diesel,138100,41468,69.97248370745837
4133,Футболка Lamoda Exclusive,La Martina,42810,29960,30.0163513197851
4134,Джинсы,Bikkembergs,224000,58793,73.75312500000001
4135,Кроссовки,Harmont & Blaine,198700,158990,19.984901862103683
4136,Футболка,Calvin Klein,38900,27290,29.845758354755787
4137,Лонгслив,Diesel,134700,80890,39.948032665181884
4138,Джинсы Jurmala Taper Indigo Blue,BLCV,89400,44700,50.0
4139,Футболка,Aurah,83600,28268,66.1866028708134
4140,Футболка,Diesel,44700,35790,19.93288590604027
4141,Джинсы,Diesel,160200,48068,69.99500624219726
4142,Сумка,Baldinini,178000,92552,48.004494382022465
4143,Футболка,Richmond X,74800,25268,66.2192513368984
4144,Футболка,Colmar,45100,24890,44.811529933481154
4145,Футболка Lamoda Exclusive,La Martina,34340,24040,29.994175888177054
4146,Кроссовки ACE RUNNER,EA7,136100,57183,57.984570168993386
4147,Футболка,Boss,63400,22643,64.28548895899054
4148,Поло,Les Benjamins,170500,110890,34.96187683284458
4149,Брюки спортивные ESSENTIALS PW - KNIT PANT,Calvin Klein Performance,57100,31983,43.987740805604204
4150,Футболка,Plein Sport,75300,52790,29.893758300132802
4151,Футболка,Valentino,402600,90593,77.4980129160457
4152,Джемпер,Emporio Armani,174000,95690,45.00574712643678
4153,Поло TENNIS CLUB M,EA7,60500,23303,61.48264462809917
4154,Кеды,Missoni,283800,113590,59.9753347427766
4155,Джинсы,Pal Zileri,167400,56618,66.17801672640383
4156,Джинсы,John Richmond,252500,56843,77.48792079207921
4157,Футболка,Valentino,487400,182768,62.50143619203939
4158,Футболка CORE ID M,EA7,36000,13718,61.894444444444446
4159,Футболка,Boss,34300,24090,29.766763848396508
4160,Футболка,Richmond X,51900,17543,66.19845857418112
4161,Футболка,Philipp Plein,189000,77993,58.733862433862434
4162,Поло,Boss,75200,46590,38.045212765957444
4163,Футболка,Bikkembergs,66600,24893,62.62312312312312
4164,Футболки 3 шт. TShirtRN 3P Classic,Boss,32200,25790,19.90683229813665
4165,Джинсы,Bikkembergs,173300,58493,66.24754760530871
4166,Футболка,Bally,258100,87143,66.23672994963192
4167,Футболка,Diesel,96100,25268,73.70655567117586
4168,Кроссовки,Harmont & Blaine,206800,165490,19.975822050290134
4169,Футболка,Gucci,435800,261490,39.99770536943552
4170,Футболка,Dsquared2,152000,68393,55.0046052631579
4171,Брюки H-Genius-Tux-244,Boss,178100,142490,19.994385176866928
4172,Брюки спортивные,Diesel,102300,81890,19.951124144672534
4173,Футболка Nieros,Hugo,35900,28790,19.805013927576596
4174,Футболка,Gucci,352000,211190,40.00284090909091
4175,Футболка,Gucci,352000,211190,40.00284090909091
4176,Кроссовки CADIZ,Run Of,209500,108952,47.99427207637231
4177,Кроссовки,Bikkembergs,140100,112090,19.992862241256248
4178,Футболка,Aspesi,78900,32543,58.754119138149555
4179,Свитер,Diesel,173300,121300,30.005770340450084
4180,Футболка,Les Hommes,76600,30690,59.93472584856397
4181,Брюки спортивные,Mauna-Kea,97800,78290,19.94887525562372
4182,Шорты спортивные,Dsquared2,188600,150890,19.994697773064686
4183,Брюки,Hackett London,117400,79832,32.0
4184,Футболка,Iceberg,125500,55272,55.95856573705179
4185,Футболка,Armani Exchange,35900,28790,19.805013927576596
4186,Брюки спортивные,Moschino Couture,270200,99068,63.33530717986677
4187,Кроссовки BLACK & WHITE LEGACY,EA7,133700,56203,57.96335078534031
4188,Брюки,Etudes,230300,128960,44.003473729917495
4189,Джинсы D-STRUKT,Diesel,249800,137390,44.99999999999999
4190,Джемпер,Bikkembergs,134200,87300,34.947839046199704
4191,Джинсы,Bikkembergs,213400,56018,73.7497656982193
4192,Пиджак P-Hanry-J-Hoodie-234,Boss,319900,175990,44.98593310409503
4193,Джинсы,Bikkembergs,203600,53468,73.73870333988212
4194,Джинсы,Bikkembergs,118900,52118,56.16652649285114
4195,Кроссовки,Giuseppe Zanotti,612800,206843,66.24624673629242
4196,Футболка,Richmond X,63100,18968,69.93977812995246
4197,Футболка,Gucci,326800,179790,44.984700122399026
4198,Футболка,Bikkembergs,104500,27443,73.73875598086124
4199,Футболка,Karl Lagerfeld,68700,43992,35.96506550218341
4200,Джемпер Palao,Boss,175300,72368,58.71762692527096
4201,Лонгслив,Diesel,102300,81890,19.951124144672534
4202,Футболка,Trussardi Action,34700,10418,69.97694524495677
4203,Кроссовки,Giuseppe Zanotti,612800,183893,69.99135117493472
4204,Кроссовки,Harmont & Blaine,189600,151690,19.994725738396625
4205,Брюки,Diesel,187700,131390,30.0
4206,Джинсы,Bikkembergs,118900,52118,56.16652649285114
4207,Футболка,Philipp Plein,202100,121390,39.935675408213754
4208,Джемпер,Bikkembergs,320000,83993,73.75218749999999
4209,Джинсы D-VIKER,Diesel,269400,148190,44.99257609502598
4210,Поло,Bikkembergs,200600,67718,66.24227318045862
4211,Футболка,N21,149500,50468,66.24214046822743
4212,Джинсы,Diesel,226900,124790,45.00220361392684
4213,Футболка,Les Hommes,68800,27590,59.89825581395349
4214,Джемпер,Emporio Armani,174000,74890,56.95977011494253
4215,Футболка,MC2 Saint Barth,61400,52200,14.983713355048849
4216,Кроссовки,Versace Jeans Couture,184200,128990,29.9728555917481
4217,Брюки спортивные,Dondup,174000,97432,44.00459770114943
4218,Футболка,Trussardi Action,34700,9143,73.65129682997119
4219,Джинсы,Diesel,295700,110918,62.48968549205276
4220,Поло,Emporio Armani,82600,39672,51.97094430992736
4221,Джинсы D-REKIV,Diesel,212000,103343,51.25330188679245
4222,Кроссовки,Plein Sport,236300,53168,77.49978840457047
4223,Футболка,Just Cavalli,117800,39818,66.1986417657046
4224,Джинсы,John Richmond,179600,47168,73.73719376391982
4225,Футболка,Armani Exchange,54300,20393,62.44383057090239
4226,Футболка,Philipp Plein,236000,106193,55.002966101694916
4227,Поло SOCCER 20TH ANNIVERSARY,EA7,61400,24283,60.45114006514658
4228,Футболка,John Richmond,62000,16268,73.76129032258065
4229,Футболки 3 шт. BLUE3_Naolo,Hugo,50400,40390,19.861111111111114
4230,Джинсы,7 For All Mankind,123600,53393,56.80177993527508
4231,Брюки спортивные,Hackett London,137500,109990,20.007272727272735
4232,Кеды,Fabi,278800,223090,19.98206599713056
4233,Брюки спортивные,Dsquared2,231700,185390,19.987052222701777
4234,Футболка,MC2 Saint Barth,75500,64200,14.966887417218544
4235,Поло,Emporio Armani,103400,82790,19.932301740812377
4236,Футболка,Diesel,62600,31290,50.01597444089457
4237,Поло,Aeronautica Militare,79800,55890,29.962406015037587
4238,Футболка,Armani Exchange,48400,23272,51.917355371900825
4239,Кроссовки,Colmar,139800,57668,58.749642346208866
4240,Футболка,Just Cavalli,233500,75593,67.62612419700214
4241,Футболка EXCLUSIVE FOR LAMODA,MSGM,115700,43418,62.47363872082973
4242,Джемпер,Bikkembergs,202800,60893,69.97386587771203
4243,Джемпер,Diesel,194400,106990,44.96399176954733
4244,Футболка,Dsquared2,128900,103190,19.945694336695112
4245,Футболка,MC2 Saint Barth,68700,51590,24.90538573508006
4246,Поло,Just Cavalli,209900,70868,66.23725583611244
4247,Джемпер,Bikkembergs,303200,68243,77.4924142480211
4248,Кроссовки,Calvin Klein,122500,78392,36.0065306122449
4249,Футболка,Woolrich,52500,33600,36.0
4250,Футболка,Ksubi,97800,50872,47.98364008179959
4251,Футболка,Calvin Klein,32700,26190,19.908256880733944
4252,Поло SWIM TRIM HACKETT,Hackett London,68100,30690,54.93392070484581
4253,Футболка,Bikkembergs,91700,41290,54.972737186477644
4254,Футболка,John Richmond,223100,89290,59.97758852532497
4255,Кроссовки,Karl Lagerfeld,173700,95590,44.96833621185953
4256,Поло STOP START KNIT POLO,Hackett London,71690,43090,39.8939880039057
4257,Футболка,Dsquared2,172400,71243,58.67575406032483
4258,Джинсы,Hugo,68600,54890,19.985422740524783
4259,Поло TENNIS CLUB M,EA7,60500,21203,64.95371900826447
4260,Джемпер,Les Hommes,228600,125790,44.97375328083989
4261,Футболка,Han Kjobenhavn,118700,77290,34.88626790227464
4262,Поло,Just Cavalli,209900,70568,66.3801810385898
4263,Кроссовки,Cerruti 1881,201600,128390,36.31448412698413
4264,Лонгслив Dirabbilon_solid,Hugo,71700,57390,19.958158995815893
4265,Поло,Emporio Armani,110600,61992,43.949367088607595
4266,Футболка,Les Hommes,129700,57112,55.96607555898226
4267,Футболка,Dsquared2,172400,68168,60.459396751740144
4268,Футболка,Dsquared2,172400,68093,60.50290023201856
4269,Брюки спортивные,C.P. Company,115200,92190,19.97395833333333
4270,Джинсы,Hugo,71700,57390,19.958158995815893
4271,Джемпер,Bikkembergs,293700,66143,77.47940074906367
4272,Кроссовки ACE RUNNER,EA7,136100,57183,57.984570168993386
4273,Поло,Emporio Armani,126200,65672,47.961965134706816
4274,Футболка,Roberto Cavalli,293100,54968,81.24599112930741
4275,Футболка,Karl Lagerfeld,71800,50290,29.958217270194993
4276,Джинсы SLEENKER,Diesel,150400,82790,44.95345744680851
4277,Лонгслив,Diesel,156100,78090,49.974375400384375
4278,Футболка,N21,149500,56768,62.02809364548495
4279,Футболка,Dsquared2,152000,54893,63.88618421052632
4280,Футболка,John Richmond,50700,20918,58.74161735700197
4281,Футболка,Karl Lagerfeld,63500,33032,47.98110236220472
4282,Футболка,Dsquared2,170400,51143,69.98650234741784
4283,Брюки,Bikkembergs,167300,56468,66.24745965331739
4284,Футболка,Iceberg,158100,29693,81.21884882985452
4285,Футболка,Calvin Klein,38900,27290,29.845758354755787
4286,Футболка,Aeroclub,47700,21040,55.89098532494759
4287,Джинсы,Diesel,355400,93293,73.74985931344963
4288,Кеды,Hide & Jack,138100,88392,35.994207096307036
4289,Футболка,Diesel,136300,74990,44.98165810711665
4290,Футболка RICHMOND,John Richmond,81700,24590,69.90208078335374
4291,Поло,Harmont & Blaine,82200,57590,29.93917274939173
4292,Поло,Bikkembergs,169900,50993,69.98646262507357
4293,Футболка,N21,107000,32618,69.5158878504673
4294,Джемпер GMD MERINO SILK CREW,Hackett London,112600,46493,58.709591474245116
4295,Джинсы,John Richmond,112900,36368,67.78742249778566
4296,Футболка,Baldinini,66900,20093,69.96562032884903
4297,Галстук,Boss,41100,34990,14.866180048661803
4298,Брюки Chino_tapered,Boss,85700,59990,30.0
4299,Поло Paddy,Boss,64400,51590,19.891304347826093
4300,Футболка,Moschino Couture,126900,69290,45.397951142631996
4301,Футболка,Diesel,93700,35168,62.46744930629669
4302,Футболка,Aeroclub,33200,19920,40.0
4303,Футболка,Ksubi,82000,36893,55.00853658536585
4304,Кроссовки,Plein Sport,97600,54712,43.942622950819676
4305,Джинсы HUGO 634,Hugo,68600,54890,19.985422740524783
4306,Джинсы HUGO 640,Hugo,105800,39668,62.50661625708885
4307,Кроссовки,Iceberg,157200,88072,43.974554707379134
4308,Брюки спортивные,Armani Exchange,94600,75690,19.989429175475692
4309,Джемпер,Baldinini Trend,173900,58718,66.23461759631972
4310,Футболка,Pal Zileri,123900,46493,62.47538337368846
4311,Футболка,Iceberg,149500,45368,69.65351170568562
4312,Джинсы,Diesel,192300,134600,30.00520020800832
4313,Футболка ARNOTT,MC2 Saint Barth,65600,52490,19.984756097560975
4314,Футболка Lamoda Exclusive,La Martina,36830,25780,30.002715177844152
4315,Футболка,Boss,63400,23768,62.511041009463725
4316,Футболка,MC2 Saint Barth,61400,52200,14.983713355048849
4317,Джемпер,Liu Jo Uomo,62300,37390,39.98394863563403
4318,Поло Passertip,Boss,57200,45790,19.947552447552454
4319,Кроссовки,Plein Sport,206700,46568,77.4707305273343
4320,Футболка,Bikkembergs,104500,27443,73.73875598086124
4321,Лонгслив,Diesel,78200,62590,19.9616368286445
4322,Джемпер,Emporio Armani,162500,60968,62.48123076923077
4323,Поло TENNIS CLUB M,EA7,61200,36470,40.408496732026144
4324,Поло,Bikkembergs,134700,35393,73.72457312546399
4325,Поло,Emporio Armani,82600,42952,48.0
4326,Кроссовки KRIPTO,Run Of,209500,117352,43.98472553699284
4327,Кроссовки Jonah Runn,Boss,157300,125890,19.968213604577244
4328,Поло,La Martina,116700,44490,61.876606683804624
4329,Джемпер,Bikkembergs,143300,58343,59.28611304954641
4330,Футболка,Harmont & Blaine,60400,42290,29.983443708609272
